Serial Number,List Year,Date Recorded,Town,Address,Assessed Value,Sale Amount,Sales Ratio,Sale Year,Sale Month,Sale Amount_Log,Sale Amount_Scaled,Is_Undervalued,Property Type_Commercial,Property Type_Condo,Property Type_Four Family,Property Type_Industrial,Property Type_Residential,Property Type_Single Family,Property Type_Three Family,Property Type_Two Family,Property Type_Unspecified,Property Type_Vacant Land,Residential Type_Four Family,Residential Type_Non-Residential,Residential Type_Single Family,Residential Type_Three Family,Residential Type_Two Family
170536,2017,2018-05-03,Fairfield,1699 FAIRFIELD BEACH ROAD,1274350.0,1350000.0,0.9439,2018,5,14.115615891155079,1.9253701536148313,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
160009,2016,2016-10-06,Greenwich,17 ALEXANDER ST,349790.0,265000.0,1.319962264,2016,10,12.487488878546145,0.15029308086054638,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
100153,2010,2011-04-28,Avon,232 NOD ROAD,193970.0,250000.0,0.77588,2011,4,12.429220196836383,0.08676523557476842,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
160189,2016,2017-04-24,Avon,16 MADISON LANE,174940.0,219000.0,0.798812785,2017,4,12.296831574998258,-0.0575724023972379,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
130276,2013,2013-12-02,Bridgeport,80 CARTRIGHT ST #3G,79060.0,33100.0,2.388519637,2013,12,10.407318772389159,-2.117627194567634,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
90376,2009,2010-09-24,Cheshire,48 MAPLEHURST CT,257870.0,402000.0,0.641467662,2010,9,12.904209855160254,0.6046260939454124,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
160289,2016,2017-07-26,Bethel,13 SKY EDGE LANE,179810.0,270000.0,0.665962963,2017,7,12.506180941677357,0.1706722358341637,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
41724,2004,2005-06-30,New Haven,47 SPRING ST,171290.0,279000.0,0.613942652,2005,6,12.53897064502647,0.20642144347378033,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
800098,2008,2008-11-05,Bristol,22 ELAINE DRIVE,183330.0,278000.0,0.659460432,2008,11,12.535379989788606,0.20250670602422122,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
130051,2013,2014-04-09,Hebron,337 GILEAD ST,149030.0,65000.0,2.292769231,2014,4,11.082157933374816,-1.3818789923786292,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10004,2001,2001-10-11,Old Lyme,4 WHITE SANDS BCH RD,88000.0,60000.0,1.466666667,2001,10,11.002116507732017,-1.4691447268261084,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
130317,2013,2014-05-16,Torrington,59 AMHERST ST,108790.0,129900.0,0.837490377,2014,5,11.774527900858466,-0.6270177035320829,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
160455,2016,2016-12-27,Bridgeport,715 FRENCHTOWN RD #47,59000.0,119000.0,0.495798319,2016,12,11.686887175419702,-0.7225686287124327,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20389,2002,2003-08-26,Seymour,49 BALANCE ROCK RD UT 2,51730.0,96000.0,0.538854167,2003,8,11.472113887062386,-0.9567267361884664,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
100297,2010,2011-02-07,Norwalk,12 POSSUM LN,393750.0,555000.0,0.709459459,2011,2,13.22672519452875,0.9562507399902078,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
40444,2004,2005-02-09,Fairfield,185 RED OAK RD,338030.0,1995000.0,0.169438596,2005,2,14.506155109559108,2.351158318316747,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
40300,2004,2005-05-17,Montville,72 PHEASANT RUN,45550.0,325400.0,0.139981561,2005,5,12.692813546903102,0.3741497630780372,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
60289,2006,2007-04-25,Branford,20 LINCOLN AVE,139500.0,238000.0,0.586134454,2007,4,12.380030154325457,0.033135441343275195,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
70487,2007,2008-08-07,Torrington,147 LAUREL HILL RD,109700.0,135000.0,0.812592593,2008,8,11.813037464800539,-0.5850323771380432,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10748,2001,2002-05-03,Milford,63 WHITNEY AVE,96180.0,190000.0,0.506210526,2002,5,12.154784614286667,-0.21244011312303318,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
200018,2020,2020-10-26,Old Lyme,32 MASSACHUSETTS RD,232500.0,525100.0,0.4427,2020,10,13.1713459040233,0.8958730740462566,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
200066,2020,2020-10-20,Meriden,131 SPRING GLEN DR,177520.0,310000.0,0.5726,2020,10,12.644330802262576,0.32129110538787814,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
40528,2004,2004-12-30,Danbury,21 CAMBRIDGE DR,122500.0,472485.0,0.25926749,2004,12,13.065763395847338,0.7807609924361605,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
150280,2015,2016-06-30,New London,190 GARDNER ST,116620.0,218000.0,0.534954128,2016,6,12.292254928916668,-0.0625621233874471,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
20291,2020,2021-01-13,East Hartford,62 MONTAGUE CIR,77500.0,155200.0,0.4993,2021,1,11.952476330009466,-0.4330081611116657,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
50759,2005,2006-04-19,New Britain,34 HOMESTEAD AVE,82460.0,249900.0,0.329971989,2006,4,12.428820118415677,0.08632904722680902,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
190319,2019,2020-01-02,Danbury,1 HILLTOP MANOR,171000.0,235000.0,0.7277,2020,1,12.367345048436391,0.01930541429086518,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
14343,2014,2015-08-17,Newtown,20 ROCK RIDGE ROAD,259190.0,460000.0,0.563456522,2015,8,13.038983942375959,0.7515645025371548,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10964,2001,2002-07-22,Manchester,626 PORTER ST,172800.0,300000.0,0.576,2002,7,12.611541086966115,0.28554188472258024,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
21300,2021,2022-06-30,Bethel,24 KRISTY DRIVE,307370.0,672000.0,0.4573,2022,6,13.418015107599418,1.164805930286323,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
160736,2016,2017-02-24,Bridgeport,1027 HANCOCK AVE,210410.0,275000.0,0.765127273,2017,2,12.524530013005732,0.1906774415515844,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
41050,2004,2005-09-15,Middletown,656 HIGH ST,84510.0,250000.0,0.33804,2005,9,12.429220196836383,0.08676523557476842,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
60560,2006,2007-03-27,New Britain,98 JACKSON ST,79660.0,105000.0,0.758666667,2007,3,11.561725152903833,-0.859027415297801,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
111071,2011,2012-08-13,Waterbury,91 SOUTHGATE RD,270060.0,205000.0,1.317365854,2012,8,12.230770136157428,-0.12959635665349134,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
50565,2005,2006-02-10,Meriden,398 CENTER ST,81970.0,80000.0,1.024625,2006,2,11.289794413577894,-1.155501840828714,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
201314,2020,2021-08-27,Griswold,42 WOODCREST DRIVE,133490.0,256000.0,0.5214,2021,8,12.45293662970407,0.11262224544249852,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10175,2001,2001-10-22,Bridgeport,996-1000 PEARL HBR ST,70490.0,127000.0,0.55503937,2001,10,11.751950239425476,-0.6516331597315901,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
10449,2010,2011-06-01,Milford,68 HIGH STREET,370120.0,125000.0,2.96096,2011,6,11.736077016252437,-0.6689390543620233,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
60187,2006,2006-12-07,Fairfield,85 NUTMEG LN,418600.0,595000.0,0.703529412,2006,12,13.296318365198623,1.0321251900298363,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
52319,2005,2006-06-02,Bridgeport,325-327 OGDEN ST,101291.0,290000.0,0.34927931,2006,6,12.577639650232573,0.24858060184163921,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
130342,2013,2014-04-14,Hamden,75 WASHINGTON AVE 4-109,96320.0,98000.0,0.982857143,2014,4,11.49273296168228,-0.9342466432130817,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
70534,2007,2008-09-30,Norwich,27 WILL RD,96000.0,210500.0,0.456057007,2008,9,12.257245682687113,-0.1007312034624169,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
210241,2021,2022-09-23,Putnam,66 ASPINOCK RD,7600.0,3500.0,2.171428571,2022,9,8.160803920954665,-4.5669060134193415,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
90314,2009,2009-11-03,North Haven,1197 HARTFORD TPKE,203280.0,277000.0,0.733862816,2009,11,12.531776395271262,0.19857786143304282,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
17495,2017,2018-01-02,West Haven,155 WILLIAM ST,166880.0,290000.0,0.5754,2018,1,12.577639650232573,0.24858060184163921,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
30487,2003,2004-09-09,Plainville,51 WAYNE DR,82400.0,183900.0,0.448069603,2004,9,12.122152848315528,-0.24801712841131507,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
50120,2005,2006-01-31,Cromwell,46 CHESTNUT CT,84250.0,159000.0,0.529874214,2006,1,11.976665770490767,-0.406635451323928,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
130599,2013,2014-07-22,Southington,48 WEST CENTER ST,126510.0,140000.0,0.903642857,2014,7,11.849404844423074,-0.5453825824573022,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
10682,2001,2002-08-16,Branford,6 BASSETT RD,103740.0,183000.0,0.566885246,2002,8,12.117246896289501,-0.2533658775531146,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
69043,2006,2007-07-10,Seymour,30 CHURCH ST,167020.0,269000.0,0.620892193,2007,7,12.502470376049185,0.16662676522744277,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
60250,2006,2007-02-22,Newington,100 STAGE COACH LN,235970.0,415000.0,0.56860241,2007,2,12.936036208848487,0.6393250027552504,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
20368,2002,2003-01-10,West Hartford,26 W NORMANDY DR,134860.0,170000.0,0.793294118,2003,1,12.043559598368038,-0.3337039789915318,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
18472,2018,2019-04-25,East Hartford,97-99 GRAHAM RD,120670.0,209000.0,0.5773,2019,4,12.250094315624496,-0.10852803234210016,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
10501,2001,2002-07-26,Southbury,273 B HERITAGE VLG,51670.0,118000.0,0.437881356,2002,7,11.678448377988163,-0.731769087722286,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
110271,2011,2012-06-14,Torrington,699 MAIN ST UNIT 213,73340.0,78000.0,0.94025641,2012,6,11.264476926102367,-1.1831044118870615,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19000398,2019,2020-08-18,Cheshire,462 N BROOKSVALE RD,148880.0,289900.0,0.5136,2020,8,12.57729476436913,0.24820458757237526,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
14119,2014,2014-12-30,Newington,385 CONNECTICUT AVE,134250.0,194500.0,0.690231362,2014,12,12.178192583415596,-0.18691940804369184,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
161386,2016,2017-08-28,Norwalk,113 WEST NORWALK RD,250540.0,402500.0,0.622459627,2017,8,12.905452860309719,0.6059812891636257,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
120267,2012,2013-04-30,Shelton,37 CANFIELD DRIVE,342650.0,567500.0,0.603788546,2013,4,13.24899779045068,0.9805335963432791,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
110011,2011,2011-10-12,Middletown,150 BARBARA RD,172910.0,168500.0,1.026172107,2011,10,12.034696963475044,-0.34336652981275834,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
800087,2008,2009-06-04,Prospect,10 KNOLLWOOD PL,83330.0,180000.0,0.462944444,2009,6,12.100717685412471,-0.27138696745046886,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
120217,2012,2013-09-03,Ellington,25 DOGWOOD LN,200310.0,299000.0,0.66993311,2013,9,12.608202196848836,0.2819016359890798,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
20979,2002,2003-07-01,Meriden,40 VILLA ST,27650.0,15000.0,1.843333333,2003,7,9.61587214452889,-2.980507518119455,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
140746,2014,2015-08-31,Bristol,34 MARK ST,107800.0,180000.0,0.598888889,2015,8,12.100717685412471,-0.27138696745046886,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
100185,2010,2011-02-04,Meriden,101 BROAD STREET 275,74180.0,60000.0,1.236333333,2011,2,11.002116507732017,-1.4691447268261084,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
150534,2015,2016-07-01,Wallingford,30 YALESVILLE SQUARE,14600.0,15500.0,0.941935484,2016,7,9.648659816955295,-2.9447605247077875,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
200266,2020,2021-03-09,Farmington,12 COPPERMINE RD,263150.0,410000.0,0.6418,2021,3,12.923914877701906,0.6261096351316396,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
60149,2006,2006-11-13,Fairfield,151 SCHOOL ST,298270.0,450000.0,0.662822222,2006,11,13.017005083966255,0.7276018955991003,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
151329,2015,2015-12-01,Shelton,4 COTTAGE COURT,235830.0,397500.0,0.593283019,2015,12,12.89295272879663,0.5923529317422087,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
200794,2020,2021-04-01,Greenwich,101 OTTER ROCK DRIVE,3119340.0,4887500.0,0.6382,2021,4,15.402191687879318,3.3280685803587176,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
130128,2013,2013-11-25,Meriden,104 PRANN CT,169960.0,290000.0,0.586068966,2013,11,12.577639650232573,0.24858060184163921,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
180255,2018,2019-08-02,Plainville,14 FLEETWOOD DR,145670.0,223000.0,0.6532,2019,8,12.314931534737134,-0.037838792364706615,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
110065,2011,2012-04-03,Coventry,3670 SOUTH STREET,243300.0,245000.0,0.993061224,2012,4,12.409017571151187,0.06473917901683268,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
130586,2013,2014-07-02,New Britain,86 SUNRISE AVE,121520.0,127000.0,0.956850394,2014,7,11.751950239425476,-0.6516331597315901,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
160303,2016,2017-01-30,Bristol,235 ALDBOURNE DR,182350.0,274900.0,0.663332121,2017,1,12.524166311833152,0.1902809137575117,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
120129,2012,2013-01-31,Vernon,30 TUNNEL RD,168050.0,63000.0,2.667460317,2013,1,11.050905878263567,-1.4159517680741434,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
30023,2003,2004-01-06,Hartland,149 HI VIEW RD,89630.0,194000.0,0.462010309,2004,1,12.175618592671356,-0.1897257197873078,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
100161,2010,2011-06-28,Bethel,42 MAPLE AVENUE EXT,205140.0,320000.0,0.6410625,2011,6,12.676079399771027,0.3559052399688453,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2100497,2021,2022-06-27,Naugatuck,8 SWIFT LANE,142380.0,310000.0,0.4592,2022,6,12.644330802262576,0.32129110538787814,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
130010,2013,2014-02-04,North Canaan,55 ALLYNDALE RD,130500.0,175000.0,0.745714286,2014,2,12.072546967175038,-0.3021002936707371,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
140034,2014,2014-11-07,Rocky Hill,38 ROSE COURT,153510.0,255000.0,0.602,2014,11,12.449022745701502,0.10835510552984189,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
160365,2016,2017-06-20,Naugatuck,182 MEADOW STREET,104430.0,188000.0,0.555478723,2017,6,12.144202560946875,-0.22397727215341423,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
150140,2015,2016-05-23,Wolcott,28 WOODTICK RD,116670.0,58500.0,1.994358974,2016,5,10.97679912709094,-1.4967471814074351,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
160712,2016,2017-05-30,Hamden,361 DUNBAR HILL RD,192990.0,305000.0,0.632754098,2017,5,12.628070334272698,0.30356301433751387,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
140307,2014,2015-04-06,Wallingford,540 PILGRIMS HARBOR,125600.0,175000.0,0.717714286,2015,4,12.072546967175038,-0.3021002936707371,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
180296,2018,2019-03-12,Shelton,14 COTTAGE CT,263830.0,375000.0,0.7035,2019,3,12.834683971615659,0.5288250041734087,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41196,2004,2005-05-06,Danbury,33 FOREST AVE,112500.0,221500.0,0.507900677,2005,5,12.308182383129822,-0.045197102979236604,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
40338,2004,2005-07-07,Cromwell,7 MIDWAY DR,108420.0,210000.0,0.516285714,2005,7,12.25486757159303,-0.10332395602218548,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
110185,2011,2012-06-07,Stonington,30 GRANDVIEW FARM DR,99400.0,135000.0,0.736296296,2012,6,11.813037464800539,-0.5850323771380432,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
10468,2001,2002-08-15,Simsbury,12 ASPEN WOOD,295730.0,700000.0,0.422471429,2002,8,13.458837042595949,1.209312335693659,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
180223,2018,2019-09-26,Old Lyme,31 SILL LA,283800.0,262000.0,1.0832,2019,9,12.476103599529843,0.13788019931492038,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10154,2001,2002-01-07,Wethersfield,187 BRIMFIELD RD,84800.0,187000.0,0.453475936,2002,1,12.138869243416007,-0.22979195958101947,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
170887,2017,2018-08-08,Hamden,109 SKY VIEW CR,220080.0,362000.0,0.6079,2018,8,12.799402253235032,0.4903588593948945,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
140086,2014,2015-04-06,Woodbury,4 ALDER COURT,132040.0,180000.0,0.733555556,2015,4,12.100717685412471,-0.27138696745046886,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40749,2004,2005-05-31,Hamden,104 SHEPARD AVE UT 104,70560.0,199900.0,0.352976488,2005,5,12.20557752297723,-0.1570627826218684,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
131164,2013,2014-07-31,Waterbury,2238 NORTH MAIN ST,67050.0,84446.0,0.793998532,2014,7,11.343879397626269,-1.0965353017190218,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
70169,2007,2007-12-03,Milford,48 KEREMA AVE,289320.0,355000.0,0.814985915,2007,12,12.779875885354993,0.4690700977260608,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
170079,2017,2018-03-15,Hebron,389 JONES ST,63870.0,56000.0,1.1405,2018,3,10.933124826700706,-1.5443633985028458,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
70586,2007,2008-05-12,New Haven,766 RUSSELL ST,128590.0,185000.0,0.695081081,2008,5,12.128116509451258,-0.2415152043785285,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
901226,2009,2010-04-30,East Haven,150 COSEY BEACH RD,151600.0,149000.0,1.017449664,2010,4,11.91170829631447,-0.4774558002410596,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
130732,2013,2014-09-08,New Britain,662 EAST ST,169050.0,119000.0,1.420588235,2014,9,11.686887175419702,-0.7225686287124327,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
19079,2001,2002-06-11,Hartford,100 WELLS UT R410,42000.0,94000.0,0.446808511,2002,6,11.451060699493427,-0.9796801238987851,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
100213,2010,2011-06-03,Windsor,37 ELM ST,174370.0,220000.0,0.792590909,2011,6,12.301387370778713,-0.05260541359635967,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
20441,2002,2003-01-22,Milford,13 MILESFIELD AVE,82180.0,187500.0,0.438293333,2003,1,12.141539457711714,-0.22688073942501058,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
20772,2002,2003-06-23,West Haven,435 UNION AVE,57330.0,129000.0,0.444418605,2003,6,11.767575435251747,-0.6345976786826855,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
70028,2007,2007-10-19,Clinton,RIVERSIDE DR #56A,2500.0,4500.0,0.555555556,2007,10,8.412054873292933,-4.29297787295524,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
50626,2005,2006-03-20,New Britain,280B BRITTANY FARMS,68390.0,122000.0,0.56057377,2006,3,11.711784520403112,-0.6954241209988196,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
160283,2016,2017-02-17,Wallingford,86 COLONIAL HILL,158300.0,250000.0,0.6332,2017,2,12.429220196836383,0.08676523557476842,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21316,2002,2003-09-08,West Hartford,52 ROBIN RD B1,32200.0,101000.0,0.318811881,2003,9,11.522885696764481,-0.9013724090097677,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
10020,2001,2001-12-06,Barkhamsted,6 HERITAGE WAY,111840.0,213500.0,0.523840749,2001,12,12.271396795480596,-0.08530285194000096,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
150096,2015,2015-12-04,Naugatuck,119 MAY ST,93170.0,125000.0,0.74536,2015,12,11.736077016252437,-0.6689390543620233,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
90867,2009,2010-08-03,Norwalk,8 LIBBY RD,419510.0,706750.0,0.593576229,2010,8,13.46843369048232,1.219775149409338,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
160661,2016,2017-02-02,Stamford,39 GLENBROOK ROAD 2J,90530.0,135700.0,0.667133382,2017,2,11.818209214992565,-0.5793938396524645,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
200073,2020,2020-12-02,Plainville,73 BROAD ST D-10,81760.0,140000.0,0.584,2020,12,11.849404844423074,-0.5453825824573022,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
120158,2012,2013-01-18,Middletown,95 BURGUNDY HILL LA,62870.0,45000.0,1.397111111,2013,1,10.714439990727769,-1.7827860986290247,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10226,2001,2001-12-26,Glastonbury,499 MAIN ST,248920.0,620500.0,0.401160355,2001,12,13.338282495229045,1.0778768817088036,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
70119,2007,2008-07-24,Westbrook,32 WALDRON DR,79790.0,60000.0,1.329833333,2008,7,11.002116507732017,-1.4691447268261084,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
60410,2006,2007-05-21,Newington,13 BARKLEDGE DR,24500.0,323490.0,0.075736499,2007,5,12.686926571825115,0.3677314465659458,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17045,2017,2017-10-23,West Haven,40 NORTH PL,167720.0,266200.0,0.630052592,2017,10,12.492006941510096,0.15521893118945848,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
130564,2013,2014-07-09,Southington,922 WEST CENTER ST,220650.0,359000.0,0.614623955,2014,7,12.791080452981856,0.4812859573921304,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10015,2001,2001-10-15,Monroe,25 SETTLERS FARM RD,202790.0,340000.0,0.596441176,2001,10,12.73670383776449,0.4220014653231367,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
10254,2001,2002-01-04,Middletown,433 ARBUTUS ST,81510.0,185000.0,0.440594595,2002,1,12.128116509451258,-0.2415152043785285,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
11427,2011,2012-07-26,Glastonbury,72 MOSELEY TER,245700.0,397000.0,0.618891688,2012,7,12.891694078557842,0.5909806793539212,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
31950,2003,2004-05-28,Waterbury,63 GLENSTONE RD,76650.0,152500.0,0.502622951,2004,5,11.934926432385152,-0.45214206200566565,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
14108,2014,2015-03-17,Wilton,237 NEWTOWN TPKE,384860.0,460000.0,0.836652174,2015,3,13.038983942375959,0.7515645025371548,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
210097,2021,2021-11-19,Branford,36 TURTLE BAY,330900.0,625000.0,0.5294,2021,11,13.345508528717257,1.0857551161908459,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
210445,2021,2021-12-28,Danbury,7 REGAL DR,657250.0,1300000.0,0.5055,2021,12,14.077875591662238,1.884223523266089,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
50003,2005,2005-10-26,Bridgewater,84 BENSON RD,284000.0,500000.0,0.568,2005,10,13.122365377402328,0.8424717060061822,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
10104,2010,2011-04-25,Plainfield,111 ERIN DR,60130.0,63000.0,0.954444444,2011,4,11.050905878263567,-1.4159517680741434,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
210012,2021,2021-10-12,Tolland,305 GEHRING,121800.0,197000.0,0.6182,2021,10,12.190964083849373,-0.17299518872351638,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
70869,2007,2008-07-22,New Haven,926 QUINNIPIAC AVE #58,161210.0,230000.0,0.700913043,2008,7,12.345838935721968,-0.0041417782855111525,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51057,2005,2006-05-01,Hartford,27 BRANFORD ST,52430.0,147000.0,0.356666667,2006,5,11.898194668458823,-0.49218912926915315,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
19047,2019,2019-12-02,East Haddam,13 SIPPLES HILL RD,163720.0,274800.0,0.5958,2019,12,12.523802478333899,0.18988424169334,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
180183,2018,2019-08-06,Prospect,27 WOODCREST DR,151530.0,255000.0,0.5942,2019,8,12.449022745701502,0.10835510552984189,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
12186,2012,2013-09-05,Mansfield,12 CANDIDE LA,125860.0,235000.0,0.535574468,2013,9,12.367345048436391,0.01930541429086518,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
130475,2013,2014-04-10,Danbury,57 WARRINGTON RN,35000.0,504963.0,0.069312009,2014,4,13.132242418587735,0.8532402205133953,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
